age,annual_income,total_spend_12m,purchase_frequency,avg_basket_value,days_since_last_purchase,num_categories_bought,avg_discount_used_pct,num_returns,return_rate_pct,website_visits_monthly,app_usage_monthly,email_open_rate_pct,email_click_rate_pct,customer_tenure_months,num_support_tickets,loyalty_points,referral_count,social_media_engagement,preferred_channel,gender,region,cluster,persona
57,51616.94088069602,125.59655358496433,2,86.65966345037305,730,2,22.043554968760155,0,2.655144623035296,2,2,63.368143740910895,14.333314760628774,46,0,294.8588931578503,0,31.440514271560737,Mobile App,Male,East,2,Dormant / At-Risk
59,136793.7134379312,2899.6147552888706,16,210.49400073703723,1,4,7.816440314548699,4,0.7987218771583591,50,18,30.959445472000603,11.131510677794127,11,1,12024.562009488225,5,46.545317519831684,Online,Male,West,0,Premium Loyalists
34,51347.469687654346,359.86997351397406,3,109.76514014081403,18,2,10.515200878393598,1,1.6896124244467239,10,6,55.419482294116904,12.906186718762097,24,0,599.0779515633799,3,27.816735964679157,Mobile App,Female,South,3,Budget Browsers
18,47037.819943727096,477.34473662707876,4,61.46493749167901,79,2,27.06218064831392,0,7.457844073759722,11,5,59.26936970176428,6.258094193957079,20,4,923.3417711852734,1,22.840658816237994,Mobile App,Female,West,3,Budget Browsers
34,83262.82875312322,1282.8672539170495,12,101.29080082002893,10,4,15.652151284372568,4,7.143004082977677,30,14,39.1814788657025,23.96191696435823,58,4,3746.871934225332,4,54.46065283692521,Online,Female,North,1,Mid-Tier Regulars
45,53213.397615915535,107.25253555502738,1,171.99788093856193,381,1,6.357201635117593,0,6.630965069498601,2,2,33.11252531116994,34.53216584445427,58,4,292.48163650530364,0,41.24078428050143,Mobile App,Female,North,2,Dormant / At-Risk
42,40030.56742574292,162.13619291238666,0,137.41200820874252,658,1,25.55416378225675,0,4.108129472319571,1,3,46.380582604389,4.630957598617334,84,4,402.2767874015743,0,26.211979707256255,Online,Female,East,2,Dormant / At-Risk
46,28905.095701228187,142.69607998084007,2,187.87351351151455,270,1,12.397353896788633,0,5.3828485922924845,0,3,71.42238079046632,7.250384985731744,26,3,260.3988003850114,0,18.985308403745986,Online,Male,East,2,Dormant / At-Risk
52,42273.89586955045,948.5988129897654,17,175.05875813152932,4,6,33.55620143757649,3,2.641499895999128,21,10,29.291016252800063,12.130147375374982,76,1,3668.3058775596246,2,24.80438791860616,Online,Male,North,1,Mid-Tier Regulars
54,49621.24147181735,187.31098967340907,1,130.0662195033111,631,1,19.3199242107889,0,5.8824303208686635,2,0,68.29771427223092,6.096121980995796,5,0,256.0206136233279,0,20.115211465616,Mobile App,Male,Central,2,Dormant / At-Risk
64,44149.882837677345,169.24076101496772,4,144.0352702463673,6,1,21.898787148195943,0,5.364015931296631,1,1,36.41192690814678,2.275401865469084,56,2,235.55310962987642,0,22.291238584167864,In-Store,Male,East,2,Dormant / At-Risk
35,61012.19072554341,1181.7105792308355,16,139.50447359890472,49,3,34.84775428508744,1,1.5658173736265772,32,12,11.18418390510347,4.956986087440826,57,0,1529.7771008304817,3,21.621024415521852,Mobile App,Male,North,1,Mid-Tier Regulars
36,33112.2215754175,362.9964700500917,3,61.33457419816447,133,1,11.890447740928888,1,2.7074887176112132,8,8,27.058519826804307,3.3338683124707864,47,4,963.9987990700324,0,23.02367773588613,Mobile App,Male,South,3,Budget Browsers
39,81147.7118187685,1542.1486053374101,15,119.76900679996109,84,5,32.81778707905503,2,12.230713000587137,28,11,29.837531914463106,1.0335184094094083,7,1,1176.5597650475115,2,28.767852786518038,Online,Female,South,1,Mid-Tier Regulars
21,24745.340753966353,566.7509809139078,7,139.77430014937656,91,2,14.999851341245234,0,6.756353220186177,6,5,23.384056190576498,10.260952932780668,64,4,996.9467460924876,0,51.15123713550352,In-Store,Female,Central,3,Budget Browsers
33,173930.59580548567,6886.105007290957,20,182.49202020961985,30,7,35.80785022815551,3,9.047938196720194,29,16,42.39452874245675,10.440677937851857,84,3,6221.259919385795,6,15.780876977094103,Online,Female,Central,0,Premium Loyalists
39,82321.48956408468,1403.9370178005431,13,72.99421622718303,0,3,3.6005143491411213,2,1.9817940662394493,28,16,48.7456984031333,10.282723296380201,7,0,2861.9846584257275,5,14.190096950232785,Online,Female,East,1,Mid-Tier Regulars
38,64653.36964242024,1799.8098413606845,10,129.58687804123497,2,8,28.05590023156585,4,5.016595621618169,16,11,56.39871871217459,9.780258842849651,10,3,2637.7317891203766,1,57.743682406227826,Online,Male,South,1,Mid-Tier Regulars
40,127026.44197609562,3528.0796404347448,12,206.616242810416,8,8,3.513415896379445,5,7.403752187247688,28,17,41.90598568550723,10.08932450495872,51,4,6839.290918142206,4,27.264252142017465,In-Store,Female,North,0,Premium Loyalists
33,22235.41537444164,393.5347438535494,4,125.49693942575396,29,1,20.7334067178486,2,6.260447119816488,8,9,25.0184186583541,11.60206333826553,2,0,1020.2663453894187,2,23.564277053285885,Online,Female,North,3,Budget Browsers
26,33623.95580211964,410.87488151255235,7,103.69523060866824,10,4,20.806710983439842,1,5.463381622800194,16,2,44.24060029875065,17.713571405248448,29,1,775.7703125711714,0,12.48861116870102,Mobile App,Female,North,3,Budget Browsers
33,27516.56196896313,397.79719498402955,6,79.98524094337093,47,2,6.3217256568093125,1,0.6597103571678811,11,7,52.88505329103642,5.778516844942919,94,2,789.5716244637932,3,58.310967902364986,Online,Female,Central,3,Budget Browsers
48,53410.81715119971,132.69216205426136,1,113.04594346948554,722,1,36.83691442370014,0,3.2952992680224837,1,2,36.06647584986876,8.097311874883216,43,3,253.4062108987768,0,27.278826957095614,In-Store,Male,South,2,Dormant / At-Risk
44,45004.51150624199,171.0704989084878,3,124.99640887034624,320,1,15.650220260226273,0,13.549958760813544,2,1,39.31813259806377,4.267789700248894,83,2,363.7071458130371,0,11.830993029638568,Online,Female,West,2,Dormant / At-Risk
33,38228.25377865665,1121.989103115859,11,179.1039694725036,52,8,4.277348360084806,2,7.831587525612872,26,12,42.070168020904184,12.280536871542756,92,6,2533.4643604645544,6,47.097108188314955,Online,Female,North,1,Mid-Tier Regulars
23,55325.68086462333,1520.168800884849,13,131.63499176774326,36,4,23.690472261459703,3,5.945967257301887,19,17,49.78571602678359,5.788082826483266,49,1,4139.197906637499,3,37.005036575455044,In-Store,Female,East,1,Mid-Tier Regulars
39,37876.63537221254,1333.5814737112712,13,106.16764543213242,56,4,21.83808720091684,3,5.096395198206952,23,14,29.79347806607938,7.871174389303263,55,3,2952.962329064537,5,16.72862504250053,In-Store,Female,South,1,Mid-Tier Regulars
41,95029.33280687314,3235.257772446524,13,199.06823201387294,2,14,16.594228937856514,6,7.323497344643823,40,20,55.716325195585405,11.808474999002373,22,2,9211.885742356284,8,42.72068718445006,Online,Female,East,0,Premium Loyalists
62,54597.69229573784,153.65945416235684,1,210.55250267857616,730,1,17.807704413999392,0,7.0262807735388675,5,1,64.4174561711408,1.2074046905338713,61,3,239.75324808719662,0,2.662350488430259,Online,Male,Central,2,Dormant / At-Risk
45,38738.1327146071,420.5984623260894,2,33.937408432742394,63,2,5.5099742495164845,2,8.001716262373625,9,7,32.252562536813095,6.7824534561622425,64,1,690.407887442926,1,7.996703028564473,Mobile App,Female,South,3,Budget Browsers
25,106452.3631349373,1865.495057508733,6,84.73325740920885,36,3,43.596019336717674,3,2.297537125285535,22,11,74.9441381822727,13.856256914370437,8,1,4009.834383963171,2,32.87086767207384,In-Store,Male,North,1,Mid-Tier Regulars
24,45233.34487087073,369.1669719562726,5,78.29322541687813,5,1,33.25020788583189,3,6.180547075246639,6,7,34.660502596297036,6.813004812971679,49,2,759.0396835273203,0,12.940878787211805,Online,Female,South,3,Budget Browsers
38,55025.50652732607,1645.063643937202,19,70.04538601136198,8,6,17.755380532380578,3,6.69520402646697,20,10,70.00646527980064,7.836136084342285,91,0,2607.6581762160295,3,39.75946028965004,Online,Male,East,1,Mid-Tier Regulars
40,46213.49527991283,137.70089989240648,0,100.85329742596986,549,3,31.29303199370298,0,3.578840997594821,3,1,29.572009807926243,5.931236125701512,8,2,304.47026850602145,0,5.866244728477227,Online,Male,North,2,Dormant / At-Risk
47,61415.08279312931,219.60783615597535,1,137.84127563494957,730,1,33.80521266834453,0,1.0866068147304937,0,3,33.726244508359244,11.826854948336663,69,2,296.79017787475277,0,39.06098907519153,Mobile App,Male,Central,2,Dormant / At-Risk
19,44647.085449006976,1295.0383427264537,12,145.7936930910689,34,5,31.51384399189368,3,3.9237930987148943,33,13,47.936489960600184,13.879618041888179,10,3,3424.9090959858654,4,23.166552710796623,Online,Male,West,1,Mid-Tier Regulars
32,23122.240182814647,274.9854227538116,5,52.56989219982063,96,2,10.663369830306387,1,3.9963515510914287,10,2,41.02322478403684,15.239426953245259,85,3,589.5149831917078,2,6.603604748290806,Mobile App,Female,West,3,Budget Browsers
57,33568.08586199698,138.29022174443335,0,170.89136589670028,730,1,22.800987628582913,0,6.513056041133136,2,3,22.9065738855687,2.2122294458270106,64,1,245.06064255123331,0,35.26530725124507,Mobile App,Female,West,2,Dormant / At-Risk
42,39586.78374802039,587.7509326241359,5,90.35330336354485,39,1,10.539341171105887,2,6.543434220533984,13,6,2.9675228781433782,1.4999033672891995,95,1,988.1750988102712,0,67.91302659362866,In-Store,Female,North,3,Budget Browsers
39,51446.3209909397,1593.8453872200491,15,134.45443278987528,13,9,3.8985810977393607,0,1.0314919828186042,28,21,44.52844722472644,1.6016204802264153,81,3,2123.8275834131505,5,43.082738661674334,Online,Female,Central,1,Mid-Tier Regulars
49,103372.427716678,985.3395063461813,15,101.29787296966299,42,6,12.345222535165652,0,3.833841182799991,19,9,40.79709233564899,13.3192139261137,19,4,3623.7537562524544,0,49.41536991655142,In-Store,Male,Central,1,Mid-Tier Regulars
18,43114.163761256204,386.31356759691187,3,73.27890201497873,2,5,12.85335422562536,0,3.054592270965452,9,2,77.31332122616129,8.029879118304848,7,2,1061.4453882427563,0,15.673966102030107,Online,Male,East,3,Budget Browsers
28,38471.22744297428,458.6339256049089,6,87.30976241156989,26,4,12.789873373602806,1,8.021276065402704,8,4,43.102065976449616,6.453047565977421,77,2,829.49756017423,1,30.30183167329252,Mobile App,Male,North,3,Budget Browsers
48,52539.52774038852,196.09670857723395,2,149.14019710432382,244,1,17.80226992391705,0,5.049957895233298,0,3,40.48913966040475,28.53535038039063,29,2,327.48676922621405,0,6.196217738652654,In-Store,Male,Central,2,Dormant / At-Risk
22,33674.97722225615,287.71811658610216,5,36.467565236658515,145,1,11.751534065484796,1,3.4649996227430537,9,7,43.27755653396228,11.41436572586684,83,3,810.2919833142912,1,24.077137579056423,In-Store,Male,Central,3,Budget Browsers
45,66918.31995126534,686.5571045918152,10,140.00251569881172,8,6,10.496172724449357,1,8.84741305937844,26,9,55.47926920560884,15.419588674288176,38,3,2756.589864288506,2,5.135149802518998,In-Store,Female,South,1,Mid-Tier Regulars
43,86804.2227377499,2147.6742892295024,22,217.4607970125418,29,9,19.589712125653076,4,0.6936006832550035,49,18,73.08084706216768,9.889615072331095,69,1,6415.274059503439,5,12.013362872984999,Mobile App,Female,East,0,Premium Loyalists
55,61924.057000466906,172.43948701121911,3,112.68068456573423,196,1,22.76617767122786,0,1.833284837774819,3,2,65.77984953691688,14.482095565698971,51,1,194.5865692243405,0,25.718751712256715,In-Store,Female,South,2,Dormant / At-Risk
31,49818.23880698059,368.1153532995786,4,113.29750715249993,24,1,23.402282452686748,1,3.5380766403948947,9,6,63.791093311033094,30.215765876177297,33,1,808.046109640639,1,26.815036610708663,Online,Male,South,3,Budget Browsers
43,64062.357557821764,1112.7130604918834,17,150.25458618763554,7,3,11.333762831034583,2,8.05549206853504,26,13,28.52384048374158,2.1471772674262084,30,4,3410.6242110035932,2,32.05605483911814,Online,Female,Central,1,Mid-Tier Regulars
24,35641.461139083105,409.565175701696,4,92.31758515238887,35,1,3.5260463247268774,1,0.9959771034330996,11,7,32.48153558643583,10.983051256818973,38,5,821.4618324487848,1,11.545472027427609,In-Store,Male,East,3,Budget Browsers
24,36909.48119963249,298.8732835943498,7,84.46041387425572,61,2,8.208549733980096,0,8.873923394090347,8,3,30.852094802598494,9.032567341870772,51,3,1127.4968378318467,1,64.26612527420798,In-Store,Male,Central,3,Budget Browsers
36,35636.718314349826,279.97916568801304,11,61.54345899330815,2,1,36.74650761232422,2,7.702951386253059,10,2,32.845073421114144,6.21467816396695,92,0,576.4405602200898,1,35.03757042172716,In-Store,Male,South,3,Budget Browsers
33,146320.86871727015,1534.867663226914,28,159.93555292700324,3,13,26.930631115698368,4,2.1557622684517725,37,18,56.00484890011166,6.203073216840706,16,3,10110.819429784604,6,49.668868265356835,Online,Male,North,0,Premium Loyalists
32,31502.6284474045,394.4782923425648,5,50.22875713411909,25,3,4.526993596203728,1,1.9555329819587168,8,4,42.899532344539736,17.89377537910507,16,2,981.805893516896,1,37.45453386812931,Online,Male,South,3,Budget Browsers
41,22995.522075313012,330.22160033410546,5,74.29184562893566,99,4,8.987769105207692,3,3.005987944085598,5,8,24.592323403264942,9.358695432669926,81,3,738.4995553851741,1,0.8063355133712032,In-Store,Female,West,3,Budget Browsers
29,29494.249645659773,193.38255457218625,5,84.14284980240944,57,1,31.504538375622698,0,3.881087596054072,9,4,82.84711447816429,3.731735372807031,76,1,560.2587431311513,1,9.885148009227922,In-Store,Male,North,3,Budget Browsers
21,41806.29430598709,552.2291975283074,6,79.35587094527261,78,1,8.140015966607404,1,3.158162494937007,12,7,50.63182400019338,10.42381394910987,15,1,891.9651810954387,2,5.371109738713057,Online,Male,West,3,Budget Browsers
36,47006.43075459673,501.185514077142,6,72.73845302001251,49,1,3.885332186372332,2,4.51570169257811,7,5,47.2650095632085,9.661727501803082,10,4,633.7650033639884,1,33.150094290290944,Mobile App,Male,West,3,Budget Browsers
52,72324.79262163767,158.77433180146338,1,197.65137229254316,102,2,9.476425838657747,0,1.5469869465203157,3,0,46.25753264920572,5.767445330721216,75,1,532.0308477664348,0,34.729840664343655,Mobile App,Female,North,2,Dormant / At-Risk
41,64692.746448124744,1786.5190171195823,11,138.30755623022628,3,5,35.75382120352507,1,2.122392043772217,26,12,28.40126297628479,4.464036140021125,75,3,4012.950638749689,2,26.59520418051547,Mobile App,Female,Central,1,Mid-Tier Regulars
24,45288.167393473894,406.25392175181634,5,141.61841569321948,41,2,33.50040513768801,1,1.4994506989974907,7,6,44.458881653749195,2.558794350709104,77,0,734.4645733298211,0,5.746387215555586,Mobile App,Female,South,3,Budget Browsers
30,96613.3009663098,1735.5495715706536,6,88.57309343026134,48,5,29.448722641456797,2,10.06287767165989,23,11,23.66342534540252,13.594299939965165,46,2,2381.9524555989256,3,21.00638140911837,In-Store,Male,Central,1,Mid-Tier Regulars
26,40651.23116551268,159.3732331089382,5,33.04416598440322,175,1,16.97935703023788,0,9.268496808742896,8,4,32.44330650637961,3.6359760400962546,48,0,809.6317150884051,1,52.00097970781344,Mobile App,Female,West,3,Budget Browsers
54,74644.09397925157,64.41628170538938,1,136.47988619738854,649,1,2.307049568814049,0,6.1136612311001794,3,5,25.47424332711073,8.828576142425364,18,3,288.2379722524086,0,54.94336592671022,In-Store,Female,West,2,Dormant / At-Risk
41,123281.84383814679,7364.781819333585,24,250.99872123729142,1,6,18.75015451139151,1,2.280654677892816,51,19,45.725893267017135,8.444240044036038,16,5,6442.9313705694485,3,6.691271528329885,Online,Other,West,0,Premium Loyalists
41,45675.719922459815,596.5295075652576,8,96.04215927072184,16,2,24.15861682127758,1,6.227224028660574,7,9,45.42053069883796,20.58680157251685,94,0,412.79568218189746,2,35.66230679388462,In-Store,Female,South,3,Budget Browsers
47,52005.15168314342,157.21162821894765,2,155.822689825962,570,4,24.121244576293986,0,7.319675592887231,6,1,62.35689449665899,5.524966072937175,34,2,338.01217585198117,0,14.101028160201087,Online,Male,West,2,Dormant / At-Risk
42,50622.23374106588,1684.4680305831844,10,89.54631273183,14,5,27.158434121864808,2,7.171943648395035,25,10,47.37212815391449,7.58654479039684,24,2,3517.757148769642,3,4.560391872706225,Online,Male,Central,1,Mid-Tier Regulars
20,40485.61068907645,426.2053981537833,1,62.35244096763837,78,3,21.44217764215894,0,5.25041956799348,6,5,38.43703891608852,9.726489946990514,16,0,421.5916042873963,0,20.554543646609492,Mobile App,Male,Central,3,Budget Browsers
31,47902.9067202295,1910.299851412944,9,173.58947596661517,9,10,25.28253515682557,1,6.995493881605196,33,10,45.098651989653206,1.2469979181097466,47,2,1660.9418540923054,5,61.32447791575068,In-Store,Female,East,1,Mid-Tier Regulars
34,34318.368172528346,288.5192718047142,7,98.41707476897336,13,1,32.47837474131803,1,7.2822117447439645,9,3,33.57299771538243,4.514705892912679,11,2,820.3872905304304,1,55.54917107195211,Online,Female,East,3,Budget Browsers
48,126716.52072837394,5470.916154410657,22,228.2393174230245,16,6,36.208014053850675,8,8.101496063403529,46,30,55.90581008589378,15.983654911076226,59,3,8203.315798485974,7,53.20808714382315,Online,Male,South,0,Premium Loyalists
18,23809.087964707982,580.0276124898464,1,56.166364435026566,49,1,12.377548581546787,0,1.9564946122511173,9,5,14.781750828338112,10.238932785669896,13,2,892.4596520318511,0,47.50892646399952,Mobile App,Female,Central,3,Budget Browsers
51,57761.57137355137,164.83692244036848,1,139.6967453333169,316,1,29.620843308362552,0,5.174970733229152,1,4,26.599604140712145,6.650981891748849,53,2,313.8641017495703,0,45.0496792384685,Online,Male,North,2,Dormant / At-Risk
49,72000.60073868385,97.04321212089553,1,125.0712499486651,296,1,28.867362552152443,0,3.2322459796073515,2,0,35.87887005011085,17.369030818897343,34,2,257.6007942342592,0,28.31514236951773,Online,Male,North,2,Dormant / At-Risk
49,50087.903599244644,128.50205007706842,0,173.25663671046473,96,1,17.15802814359464,0,6.313098517771691,4,2,58.12940431259083,15.101836386029523,31,0,188.37311178767334,0,41.968991545529356,Online,Female,South,2,Dormant / At-Risk
33,40768.556579141194,277.79648862547776,8,98.48853073464801,53,2,23.95422075295427,2,2.1495255821252863,5,9,22.810616029135602,4.647445028854208,23,2,658.180538280709,2,37.110037968360444,Mobile App,Female,South,3,Budget Browsers
35,180306.13616299047,2761.2762003623384,16,241.65013334625343,6,13,44.51668822131565,5,2.045098654810951,43,21,17.434169595556078,11.138150119075217,67,2,6687.410963827339,2,33.85130443483631,Mobile App,Male,Central,0,Premium Loyalists
38,101190.98826636697,2970.2580803743267,19,176.90011801407627,0,11,24.889721038050617,6,3.867935745443481,43,25,46.787678327190854,8.809517801493016,68,3,6574.287775512163,4,26.605621405594253,In-Store,Female,North,0,Premium Loyalists
38,137312.1638154162,4913.252029778788,21,173.13961032910927,0,8,13.500158754156116,1,8.607883029521497,37,18,48.36663461692539,10.400080451160013,37,2,9415.482339285607,3,32.686251886837816,Mobile App,Female,North,0,Premium Loyalists
37,34625.013023417785,388.9912565766052,4,122.61300153257454,43,2,27.538040655564703,0,0.8250924281725404,8,6,18.910386256315814,9.584897924578902,42,2,750.4819545931263,2,25.05352037022278,In-Store,Female,East,3,Budget Browsers
44,30046.756391323484,70.69439593972703,3,106.19608918090834,8,2,16.427333497343277,1,12.178476719524125,12,10,14.797661539930413,18.819309605475297,55,3,810.2934976708324,0,12.467185552066352,Mobile App,Female,East,3,Budget Browsers
30,46822.523190827465,485.4678342803417,2,35.35159044814288,26,1,28.379122275850552,1,9.31111763315577,13,3,79.1778532276096,9.641177977614362,58,1,998.0739696295954,2,4.378766634240429,Online,Female,West,3,Budget Browsers
21,38262.518413978585,341.0101807028333,7,85.88520658778594,5,1,24.489020486306163,0,5.469847875985201,18,11,54.36142514426447,4.55601946533034,92,1,817.5860336300129,0,46.561774153545,Online,Male,Central,3,Budget Browsers
25,22891.377679751622,364.77113208211006,9,66.80158955941678,276,3,5.010040856574998,0,3.0815305302829152,8,10,22.77282634766455,22.714475454811677,83,3,505.45390521286566,2,17.126082784500394,Online,Female,North,3,Budget Browsers
40,100480.72292634519,4977.512639059026,24,211.02444996422912,31,9,26.881975504824293,1,13.675829614305108,36,21,27.32787541873456,14.330306734299397,29,5,5597.77370563017,7,37.12975841876936,In-Store,Female,West,0,Premium Loyalists
30,49520.59092629169,2381.15657822546,21,142.05805916088275,31,4,22.793579645204645,1,3.253125171108192,27,9,6.322622406892804,7.224304790715748,91,0,3057.1688824509165,2,40.740900224058215,Online,Female,North,1,Mid-Tier Regulars
51,63740.3211285303,1560.8270421176474,8,100.60176313253959,12,5,14.252126197381932,4,3.773475487027052,22,11,61.91512663827551,5.008256668632466,28,4,3533.151649308258,4,8.10620561327312,In-Store,Female,East,1,Mid-Tier Regulars
48,41581.19148521519,95.3051783608231,1,81.02000404253505,49,1,22.153699487348526,0,9.020533497105166,3,4,50.159825167449114,7.26614668001653,17,1,369.21785675732616,0,5.460334906769786,Mobile App,Male,East,3,Budget Browsers
37,28609.394966421496,470.5252125906327,4,90.62115152098929,55,1,20.057372587473598,1,2.9132512419098906,11,6,45.343060299269325,9.323829486635146,39,1,838.4932768924066,0,48.89996875262148,In-Store,Male,West,3,Budget Browsers
38,29315.442408072016,484.362240040705,7,126.05149205266432,9,1,21.16256636917071,2,2.2716965377239404,9,2,43.663594187154864,9.446419452880598,33,1,1117.4658059016858,0,33.431232540922636,In-Store,Other,South,3,Budget Browsers
18,18089.0960791857,98.1111180997043,7,89.0376121854073,45,2,19.14817495736335,3,2.6601704188833404,12,2,43.327137791355675,12.26253774081728,52,2,819.1267523220075,2,40.332871873316186,In-Store,Female,South,3,Budget Browsers
47,71604.39957990097,1676.747707897392,6,163.25690731358276,12,7,24.204940572593728,3,7.44179938687064,42,14,33.47837961215811,11.00495852009183,85,0,1983.2792677976531,4,35.70604440849392,In-Store,Male,South,1,Mid-Tier Regulars
27,48537.79385880829,1396.5922135746987,17,126.63432740526916,50,6,3.3443208111865506,2,6.822652777356028,27,8,67.82899669496398,5.671387492073132,24,3,3405.467375246306,5,9.543166163457224,Mobile App,Female,South,1,Mid-Tier Regulars
25,74288.86791961106,1608.8062487110171,10,112.02916331112492,48,9,6.2512771418760416,0,4.377831926985635,22,14,18.381981312256205,11.008661111490364,75,2,3830.1686069881403,5,37.85510417136806,Online,Male,North,1,Mid-Tier Regulars
35,45834.2756943689,2120.0759232420423,15,122.17539855171161,6,8,20.37355845527803,3,3.1035435821938346,20,14,50.98768366425962,13.087242456107614,13,1,3735.4153168911416,0,4.0416943087105155,Online,Male,North,1,Mid-Tier Regulars
24,37548.73787062195,552.8763529261009,2,95.6916795830597,49,3,10.320544958243918,0,3.415643656920819,11,7,13.734422509196254,29.32532099639133,38,0,1145.7220938309683,1,34.12770180976628,Mobile App,Female,North,3,Budget Browsers
24,44146.019230577396,600.1732837790821,7,72.2610798507089,2,4,16.908221065942037,1,7.722629951818908,11,6,9.496145574032871,10.344689135394455,79,0,937.3753870899528,0,6.362016102981611,Mobile App,Female,South,3,Budget Browsers
44,122597.693624187,3124.212217886659,22,225.75353349969996,14,9,38.954261626525074,1,2.3637827777319167,42,31,8.171385716796552,9.560459734917721,25,2,7281.156857121074,5,11.97161595802443,Online,Female,East,0,Premium Loyalists
32,39032.46443882136,369.9169294392791,6,97.3494847967794,213,3,9.562945696283403,4,0.2614020393716906,12,4,34.15304787585791,29.537509668808497,21,4,378.11547057761203,1,22.873119178801048,In-Store,Female,Central,3,Budget Browsers
34,57456.74410529388,1663.484334126819,7,124.4909594078665,37,4,22.87934279183217,2,8.032100446040378,21,8,46.08947270100626,6.131300912893587,67,1,3744.9127465588012,6,20.793944076272965,In-Store,Female,Central,1,Mid-Tier Regulars
39,62935.70918845462,1058.096455570997,12,160.7529312307013,1,5,26.48737886109772,1,3.516608939952189,23,10,19.20378874976661,6.254613543392596,59,4,1817.8239486007044,5,53.12990928088723,In-Store,Female,East,1,Mid-Tier Regulars
41,50808.11968580354,215.65797653265363,5,95.26331846919608,2,3,7.3029788913786815,0,1.2846523348474437,12,5,26.678692161556718,23.507604314789567,33,1,925.8189004902285,1,41.10639807113925,In-Store,Female,East,3,Budget Browsers
28,34621.51028454697,569.2971265310979,5,59.036263492485176,5,1,15.389412495811705,1,5.189924713993114,8,5,21.389472083671162,33.28170830008128,90,1,918.4203151888248,0,26.694204357255042,In-Store,Female,East,3,Budget Browsers
38,26697.408949504046,600.0887259823038,5,79.98952079421059,173,1,13.795650216968417,1,1.3300958503869573,10,11,37.499146007795666,15.32453798450174,65,4,1037.7102105011968,1,28.227416717696503,In-Store,Male,South,3,Budget Browsers
39,53578.8346129225,142.5713265197969,0,179.71282407872044,280,2,11.399323406620896,0,6.261418498442142,1,3,23.515399402243702,9.633767620259112,54,1,237.07279272852998,0,34.241058917116526,Online,Male,East,2,Dormant / At-Risk
36,84038.85877910464,1570.1751426627386,12,152.4985566527971,24,4,17.460603838261,0,2.1920987537034806,24,15,51.333846879954905,8.724239798898115,33,0,3501.9908922314253,2,43.732702392877314,In-Store,Female,West,1,Mid-Tier Regulars
27,40542.487111725786,568.9889334027598,8,79.55133395572591,91,1,42.742237184048,0,3.87123946334387,13,4,20.01946047017399,2.7781082266582593,78,2,685.4393024092328,1,17.130209610244506,Online,Male,East,3,Budget Browsers
51,95491.92987038291,3080.348009440046,23,220.0596441427372,18,11,26.69675242341181,6,3.2548934107913183,41,21,37.4588469775758,6.287730701422811,24,1,6258.536714539085,1,54.57183335306702,In-Store,Female,South,0,Premium Loyalists
41,23206.759189385262,147.30832307208962,0,189.13912240873893,269,1,40.325832883468884,0,6.816540330829529,3,1,44.35447716389057,5.007227786021947,27,4,242.17366002375903,0,20.360970502067225,Online,Male,West,2,Dormant / At-Risk
36,52553.06932763602,1981.6848926020314,13,80.30988465635141,3,4,18.913977978328035,3,7.133540909026919,18,6,57.69948942945504,3.0805156413105292,54,1,4402.680131432244,6,54.49080635755722,Online,Male,South,1,Mid-Tier Regulars
30,142541.61370115366,4593.832324962683,14,227.5536333182724,15,3,6.391475451234602,2,1.0903793048266646,35,29,67.20529806285033,10.421903852203329,62,1,8927.559364926014,5,28.533073774307642,Online,Female,West,0,Premium Loyalists
30,35363.284593824734,138.7254891622876,0,38.278678877221026,26,1,30.30282740436633,0,2.5425080824688147,7,6,59.7076519561567,6.8374033564713885,40,3,370.63426835578986,1,37.24404825435326,In-Store,Male,West,3,Budget Browsers
32,121421.96013949242,6203.581468606046,18,211.6884253211271,5,9,29.950792446033322,5,4.291696527455768,39,22,45.78614743483528,2.9321877656974955,25,0,9233.551359631518,8,32.97044339608177,Online,Female,Central,0,Premium Loyalists
53,36987.062758403146,185.22216995434192,0,118.93092418681015,105,3,10.260997567189584,0,3.1600558152166105,4,1,26.232026870497865,7.97080101813557,10,1,266.1896274402287,0,69.63002764245721,Online,Male,South,2,Dormant / At-Risk
29,34082.9651348255,629.1680740639874,4,90.95353185628164,35,1,7.155112243733272,0,7.66870917552003,9,4,66.08961206521393,4.182015218480592,68,2,1196.5676549787077,1,9.130256324627025,Mobile App,Female,North,3,Budget Browsers
43,80276.40219041758,237.36846751895646,0,144.4707522587111,590,1,8.759241135853822,0,5.050057723723211,1,3,26.411667940532062,4.642311650558162,38,0,417.8006100202492,0,15.89198144115672,Mobile App,Male,North,2,Dormant / At-Risk
40,33265.904524760495,455.1893694315321,8,78.88857792355402,17,6,6.485838161533611,1,10.850460635098816,13,4,10.939013116365771,10.575896585423084,85,1,819.9097031328913,2,29.115978859484994,Mobile App,Female,South,3,Budget Browsers
41,64855.24834288349,1325.0419265176106,10,111.24354820072126,48,6,28.12155200834645,2,6.563853256667517,22,14,23.876818600777366,18.848543753769423,65,1,3389.6749135381415,2,21.68252287919776,Online,Male,West,1,Mid-Tier Regulars
33,82121.18650222165,1734.5702793457406,6,38.46949850254582,18,5,10.689032012459306,1,2.6402366743244836,34,8,34.842917874244264,6.893623832758758,13,2,2390.786533162066,0,17.60116298169623,Mobile App,Male,Central,1,Mid-Tier Regulars
